Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,PSH,PSD,PSA,AvgH,AvgD,AvgA,P<2.5,FTR_A,FTR_D,FTR_H
2021-11-07,20:00:00,Genk,Cercle Brugge,1.0,1.0,0.0,1.0,A,8.0,17.0,4.0,7.0,18.0,13.0,5.0,6.0,1.0,0.0,0.0,0.0,1.55,4.37,5.67,1.54,4.36,5.32,2.52,0.0,1.0,0.0
2021-11-07,17:30:00,Antwerp,Anderlecht,2.0,0.0,0.0,0.0,D,12.0,9.0,4.0,3.0,7.0,9.0,2.0,8.0,0.0,3.0,0.0,0.0,3.24,3.75,2.13,3.23,3.63,2.08,2.16,0.0,0.0,1.0
2021-11-07,15:00:00,Seraing,Gent,0.0,0.0,0.0,0.0,D,8.0,8.0,2.0,4.0,9.0,16.0,4.0,3.0,2.0,2.0,0.0,0.0,5.54,4.38,1.56,5.31,4.23,1.56,2.32,0.0,1.0,0.0
2021-11-07,12:30:00,Club Brugge,Standard,2.0,2.0,2.0,1.0,H,11.0,7.0,4.0,2.0,13.0,25.0,5.0,4.0,2.0,2.0,0.0,0.0,1.33,5.4,8.64,1.32,5.3,8.5,2.46,0.0,1.0,0.0
2021-11-06,19:45:00,St. Gilloise,Charleroi,4.0,0.0,3.0,0.0,H,14.0,11.0,5.0,1.0,9.0,5.0,4.0,4.0,0.0,1.0,0.0,0.0,1.72,3.96,4.61,1.69,3.96,4.56,2.24,0.0,0.0,1.0
2021-11-06,17:30:00,Kortrijk,Beerschot VA,1.0,1.0,0.0,0.0,D,21.0,9.0,7.0,4.0,10.0,16.0,11.0,6.0,1.0,5.0,0.0,0.0,1.81,4.02,4.08,1.76,3.97,4.16,2.28,0.0,1.0,0.0
2021-11-06,17:30:00,Mechelen,St Truiden,0.0,1.0,0.0,1.0,A,9.0,12.0,1.0,1.0,6.0,15.0,1.0,4.0,1.0,5.0,0.0,1.0,1.84,3.9,4.06,1.83,3.81,3.96,2.12,1.0,0.0,0.0
2021-11-06,15:15:00,Eupen,Waregem,1.0,1.0,1.0,1.0,D,7.0,9.0,2.0,2.0,13.0,7.0,4.0,6.0,3.0,2.0,0.0,0.0,1.65,4.33,4.77,1.65,4.26,4.54,2.78,0.0,1.0,0.0
2021-11-05,19:45:00,Oud-Heverlee Leuven,Oostende,1.0,0.0,0.0,0.0,D,8.0,15.0,5.0,4.0,6.0,12.0,9.0,8.0,3.0,3.0,1.0,0.0,1.94,4.08,3.64,1.92,3.94,3.53,2.61,0.0,0.0,1.0
2021-10-31,20:00:00,Gent,St. Gilloise,0.0,2.0,0.0,2.0,A,10.0,11.0,4.0,3.0,8.0,17.0,7.0,6.0,2.0,4.0,0.0,0.0,2.31,3.59,2.99,2.31,3.45,2.9,2.05,1.0,0.0,0.0
2021-10-31,17:30:00,Anderlecht,Oud-Heverlee Leuven,2.0,2.0,1.0,2.0,A,16.0,13.0,5.0,8.0,11.0,3.0,10.0,5.0,1.0,1.0,2.0,0.0,1.27,5.78,9.0,1.28,5.78,8.74,2.87,0.0,1.0,0.0
2021-10-31,15:00:00,Cercle Brugge,Antwerp,0.0,1.0,0.0,0.0,D,12.0,9.0,6.0,3.0,13.0,15.0,6.0,3.0,4.0,5.0,0.0,0.0,2.62,3.52,2.65,2.61,3.41,2.56,2.03,1.0,0.0,0.0
2021-10-31,12:30:00,Waregem,Genk,2.0,6.0,0.0,2.0,A,6.0,20.0,2.0,10.0,10.0,7.0,4.0,4.0,2.0,3.0,0.0,0.0,4.65,4.19,1.68,4.37,4.14,1.68,2.84,1.0,0.0,0.0
2021-10-30,19:45:00,St Truiden,Club Brugge,1.0,2.0,1.0,1.0,D,11.0,11.0,4.0,5.0,16.0,11.0,9.0,2.0,3.0,3.0,0.0,0.0,5.8,4.34,1.55,5.63,4.15,1.55,2.08,1.0,0.0,0.0
2021-10-30,17:30:00,Beerschot VA,Seraing,3.0,0.0,1.0,0.0,H,21.0,11.0,8.0,2.0,11.0,11.0,9.0,8.0,0.0,4.0,0.0,0.0,2.49,3.39,2.88,2.45,3.34,2.78,1.96,0.0,0.0,1.0
2021-10-30,17:30:00,Standard,Kortrijk,1.0,1.0,0.0,0.0,D,14.0,7.0,5.0,3.0,13.0,15.0,8.0,2.0,2.0,5.0,0.0,0.0,2.09,3.6,3.46,2.05,3.54,3.4,2.08,0.0,1.0,0.0
2021-10-30,15:15:00,Charleroi,Eupen,3.0,0.0,0.0,0.0,D,21.0,7.0,7.0,3.0,11.0,13.0,6.0,5.0,0.0,2.0,0.0,0.0,1.84,3.9,4.04,1.83,3.76,3.96,2.22,0.0,0.0,1.0
2021-10-29,19:45:00,Oostende,Mechelen,2.0,4.0,0.0,2.0,A,14.0,8.0,4.0,4.0,15.0,14.0,7.0,1.0,6.0,3.0,1.0,0.0,2.73,3.68,2.53,2.69,3.59,2.43,2.49,1.0,0.0,0.0
2021-10-24,20:00:00,Oud-Heverlee Leuven,St Truiden,4.0,1.0,0.0,0.0,D,12.0,13.0,7.0,5.0,8.0,13.0,3.0,6.0,0.0,3.0,0.0,1.0,2.36,3.49,2.98,2.34,3.42,2.88,2.03,0.0,0.0,1.0
2021-10-24,17:30:00,Genk,Gent,0.0,3.0,0.0,1.0,A,13.0,13.0,5.0,6.0,14.0,16.0,3.0,1.0,2.0,2.0,0.0,0.0,2.1,3.86,3.23,2.07,3.69,3.2,2.46,1.0,0.0,0.0
2021-10-24,15:00:00,Anderlecht,Beerschot VA,4.0,2.0,1.0,0.0,H,21.0,14.0,8.0,3.0,9.0,11.0,6.0,4.0,3.0,3.0,0.0,0.0,1.32,5.59,8.75,1.31,5.52,8.41,2.96,0.0,0.0,1.0
2021-10-24,12:30:00,Antwerp,Club Brugge,1.0,1.0,1.0,1.0,D,7.0,13.0,4.0,5.0,16.0,10.0,8.0,8.0,2.0,4.0,1.0,1.0,3.58,4.17,1.89,3.57,3.92,1.89,2.34,0.0,1.0,0.0
2021-10-23,19:45:00,Eupen,St. Gilloise,2.0,3.0,0.0,2.0,A,21.0,12.0,6.0,4.0,8.0,21.0,8.0,2.0,1.0,3.0,0.0,0.0,3.97,3.96,1.84,3.81,3.85,1.85,2.33,1.0,0.0,0.0
2021-10-23,17:30:00,Kortrijk,Oostende,1.0,0.0,1.0,0.0,H,16.0,12.0,5.0,0.0,9.0,13.0,5.0,7.0,2.0,2.0,0.0,0.0,2.09,3.82,3.27,2.09,3.63,3.23,2.19,0.0,0.0,1.0
2021-10-23,17:30:00,Mechelen,Waregem,2.0,2.0,2.0,2.0,D,17.0,14.0,7.0,3.0,6.0,8.0,11.0,7.0,0.0,2.0,0.0,0.0,1.61,4.57,4.73,1.6,4.46,4.64,3.05,0.0,1.0,0.0
2021-10-23,15:15:00,Cercle Brugge,Standard,1.0,1.0,1.0,1.0,D,8.0,4.0,5.0,2.0,15.0,22.0,6.0,3.0,2.0,7.0,0.0,0.0,2.55,3.54,2.71,2.52,3.39,2.69,1.97,0.0,1.0,0.0
2021-10-22,19:45:00,Seraing,Charleroi,1.0,3.0,0.0,2.0,A,11.0,12.0,1.0,8.0,12.0,13.0,7.0,1.0,3.0,1.0,0.0,0.0,3.06,3.86,2.23,2.97,3.65,2.22,2.37,1.0,0.0,0.0
2021-10-17,20:00:00,Gent,Eupen,2.0,0.0,1.0,0.0,H,21.0,7.0,13.0,3.0,16.0,9.0,6.0,2.0,1.0,4.0,0.0,0.0,1.61,4.37,5.05,1.61,4.17,4.93,2.31,0.0,0.0,1.0
2021-10-17,17:30:00,Charleroi,Genk,2.0,0.0,0.0,0.0,D,12.0,12.0,3.0,8.0,5.0,9.0,7.0,8.0,0.0,0.0,0.0,0.0,3.3,3.75,2.1,3.24,3.62,2.09,2.28,0.0,0.0,1.0
2021-10-17,15:00:00,Beerschot VA,Mechelen,0.0,1.0,0.0,1.0,A,17.0,10.0,6.0,5.0,9.0,10.0,6.0,9.0,0.0,3.0,0.0,0.0,3.01,3.64,2.28,2.96,3.55,2.25,2.17,1.0,0.0,0.0
2021-10-17,12:30:00,St Truiden,Anderlecht,2.0,2.0,0.0,0.0,D,27.0,10.0,9.0,6.0,13.0,10.0,6.0,3.0,2.0,0.0,0.0,0.0,4.43,3.67,1.82,4.28,3.66,1.79,2.0,0.0,1.0,0.0
2021-10-16,19:45:00,Standard,Oud-Heverlee Leuven,2.0,2.0,1.0,0.0,H,18.0,13.0,6.0,7.0,16.0,9.0,5.0,3.0,2.0,1.0,0.0,0.0,1.88,3.9,3.9,1.85,3.8,3.82,2.38,0.0,1.0,0.0
2021-10-16,17:30:00,Oostende,Cercle Brugge,2.0,1.0,0.0,0.0,D,11.0,12.0,3.0,4.0,9.0,15.0,4.0,4.0,1.0,3.0,0.0,0.0,2.18,3.73,3.16,2.15,3.65,3.09,2.11,0.0,0.0,1.0
2021-10-16,17:30:00,Waregem,Antwerp,2.0,1.0,0.0,1.0,A,12.0,14.0,8.0,3.0,9.0,9.0,3.0,9.0,2.0,2.0,0.0,0.0,4.31,4.46,1.69,4.29,4.22,1.69,2.71,0.0,0.0,1.0
2021-10-16,15:15:00,St. Gilloise,Seraing,4.0,2.0,0.0,2.0,A,21.0,11.0,9.0,4.0,18.0,8.0,10.0,2.0,3.0,2.0,1.0,0.0,1.34,5.3,8.51,1.35,5.11,7.75,2.5,0.0,0.0,1.0
2021-10-15,19:45:00,Club Brugge,Kortrijk,2.0,0.0,2.0,0.0,H,17.0,10.0,6.0,0.0,13.0,9.0,4.0,1.0,3.0,5.0,0.0,0.0,1.23,6.59,13.07,1.22,6.38,11.54,2.78,0.0,0.0,1.0
2021-10-03,20:00:00,Eupen,Genk,3.0,2.0,1.0,1.0,D,12.0,10.0,7.0,4.0,18.0,11.0,5.0,4.0,2.0,1.0,0.0,0.0,3.21,4.01,2.06,3.17,3.84,2.06,2.63,0.0,0.0,1.0
2021-10-03,17:30:00,Antwerp,Gent,1.0,0.0,0.0,0.0,D,11.0,13.0,5.0,3.0,6.0,12.0,6.0,7.0,1.0,2.0,0.0,1.0,2.68,3.88,2.42,2.66,3.71,2.42,2.32,0.0,0.0,1.0
2021-10-03,15:00:00,Seraing,Waregem,5.0,1.0,2.0,0.0,H,26.0,9.0,16.0,4.0,5.0,9.0,7.0,3.0,0.0,0.0,0.0,1.0,2.03,3.95,3.33,2.03,3.83,3.27,2.36,0.0,0.0,1.0
2021-10-03,12:30:00,Anderlecht,Club Brugge,1.0,1.0,0.0,1.0,A,18.0,11.0,4.0,4.0,8.0,12.0,7.0,6.0,2.0,4.0,0.0,0.0,2.86,3.61,2.4,2.8,3.51,2.4,2.01,0.0,1.0,0.0
2021-10-02,19:45:00,Oud-Heverlee Leuven,Beerschot VA,0.0,0.0,0.0,0.0,D,16.0,14.0,7.0,4.0,13.0,16.0,10.0,4.0,3.0,4.0,1.0,0.0,2.21,3.88,2.99,2.16,3.8,3.0,2.49,0.0,1.0,0.0
2021-10-02,17:30:00,Cercle Brugge,St. Gilloise,0.0,3.0,0.0,0.0,D,8.0,11.0,2.0,5.0,13.0,13.0,4.0,3.0,2.0,2.0,0.0,0.0,4.68,4.05,1.7,4.7,3.98,1.68,2.1,1.0,0.0,0.0
2021-10-02,17:30:00,St Truiden,Oostende,1.0,1.0,0.0,0.0,D,14.0,9.0,4.0,1.0,15.0,10.0,5.0,4.0,2.0,1.0,0.0,0.0,2.13,3.84,3.16,2.13,3.66,3.13,2.1,0.0,1.0,0.0
2021-10-02,15:15:00,Kortrijk,Charleroi,2.0,2.0,1.0,0.0,H,20.0,21.0,8.0,10.0,14.0,8.0,5.0,6.0,2.0,4.0,0.0,0.0,2.65,3.64,2.55,2.56,3.59,2.57,2.13,0.0,1.0,0.0
2021-10-01,19:45:00,Mechelen,Standard,3.0,1.0,3.0,0.0,H,16.0,16.0,8.0,4.0,9.0,17.0,5.0,5.0,2.0,3.0,0.0,0.0,2.3,3.74,3.01,2.25,3.66,2.95,2.49,0.0,0.0,1.0
2021-09-26,20:00:00,Charleroi,Mechelen,0.0,2.0,0.0,1.0,A,12.0,11.0,1.0,5.0,9.0,10.0,10.0,4.0,1.0,3.0,0.0,0.0,2.03,3.9,3.38,2.03,3.79,3.29,2.41,1.0,0.0,0.0
2021-09-26,20:00:00,Genk,Seraing,3.0,0.0,2.0,0.0,H,12.0,5.0,8.0,2.0,12.0,9.0,5.0,3.0,3.0,2.0,0.0,0.0,1.31,5.6,8.96,1.31,5.46,8.63,2.53,0.0,0.0,1.0
2021-09-26,17:30:00,Oostende,Anderlecht,2.0,2.0,2.0,0.0,H,9.0,18.0,5.0,6.0,11.0,7.0,3.0,3.0,2.0,1.0,0.0,1.0,4.0,4.03,1.82,3.92,3.92,1.8,2.3,0.0,1.0,0.0
2021-09-26,15:00:00,Gent,Cercle Brugge,2.0,1.0,0.0,1.0,A,12.0,11.0,6.0,4.0,20.0,18.0,8.0,6.0,3.0,5.0,0.0,0.0,1.38,5.1,7.75,1.39,4.89,7.19,2.48,0.0,0.0,1.0
2021-09-26,12:30:00,St. Gilloise,Antwerp,1.0,2.0,1.0,0.0,H,20.0,12.0,11.0,5.0,14.0,7.0,10.0,7.0,3.0,3.0,0.0,0.0,1.59,4.33,5.3,1.58,4.24,5.15,2.34,1.0,0.0,0.0
2021-09-25,19:45:00,Standard,St Truiden,1.0,2.0,1.0,0.0,H,7.0,12.0,1.0,4.0,20.0,20.0,2.0,1.0,2.0,4.0,0.0,0.0,2.02,3.56,3.73,2.0,3.54,3.58,1.98,1.0,0.0,0.0
2021-09-25,17:30:00,Waregem,Kortrijk,2.0,2.0,0.0,0.0,D,11.0,11.0,3.0,3.0,16.0,10.0,3.0,5.0,5.0,2.0,0.0,0.0,2.93,3.88,2.25,2.87,3.71,2.25,2.38,0.0,1.0,0.0
2021-09-25,15:15:00,Beerschot VA,Eupen,0.0,3.0,0.0,1.0,A,7.0,16.0,1.0,5.0,10.0,9.0,4.0,7.0,5.0,4.0,2.0,0.0,2.76,3.85,2.37,2.73,3.64,2.37,2.27,1.0,0.0,0.0
2021-09-24,19:45:00,Club Brugge,Oud-Heverlee Leuven,1.0,1.0,0.0,1.0,A,32.0,5.0,9.0,1.0,8.0,10.0,14.0,1.0,1.0,2.0,0.0,0.0,1.24,6.99,10.74,1.23,6.65,10.62,3.12,0.0,1.0,0.0
2021-09-23,19:45:00,Anderlecht,Gent,1.0,1.0,0.0,1.0,A,13.0,11.0,5.0,2.0,9.0,14.0,7.0,3.0,2.0,2.0,0.0,0.0,2.17,3.68,3.21,2.15,3.58,3.12,2.11,0.0,1.0,0.0
2021-09-22,19:45:00,Antwerp,Genk,4.0,2.0,3.0,1.0,H,10.0,16.0,7.0,7.0,11.0,12.0,4.0,8.0,5.0,3.0,1.0,0.0,3.16,3.94,2.1,3.05,3.8,2.11,2.48,0.0,0.0,1.0
2021-09-19,20:00:00,Kortrijk,Gent,1.0,0.0,1.0,0.0,H,7.0,15.0,3.0,3.0,18.0,15.0,3.0,7.0,4.0,3.0,0.0,0.0,4.04,4.09,1.8,3.94,3.95,1.81,2.28,0.0,0.0,1.0
2021-09-19,17:30:00,Standard,Anderlecht,0.0,1.0,0.0,1.0,A,7.0,12.0,1.0,4.0,17.0,11.0,6.0,4.0,3.0,4.0,2.0,0.0,3.2,3.6,2.2,3.12,3.49,2.18,1.93,1.0,0.0,0.0
2021-09-19,15:00:00,Antwerp,Seraing,2.0,1.0,0.0,0.0,D,19.0,11.0,6.0,2.0,13.0,7.0,10.0,6.0,1.0,1.0,0.0,0.0,1.55,4.5,5.48,1.53,4.42,5.42,2.46,0.0,0.0,1.0
2021-09-19,12:30:00,St Truiden,Genk,1.0,2.0,1.0,0.0,H,8.0,8.0,3.0,2.0,15.0,10.0,6.0,2.0,4.0,1.0,0.0,0.0,3.97,3.88,1.86,3.87,3.78,1.85,2.19,1.0,0.0,0.0
2021-09-18,19:45:00,Charleroi,Club Brugge,0.0,1.0,0.0,0.0,D,17.0,13.0,5.0,4.0,3.0,10.0,8.0,8.0,1.0,2.0,0.0,0.0,4.55,4.3,1.68,4.49,4.09,1.69,2.28,1.0,0.0,0.0
2021-09-18,17:30:00,Mechelen,Oud-Heverlee Leuven,2.0,0.0,2.0,0.0,H,8.0,14.0,4.0,5.0,21.0,10.0,2.0,5.0,5.0,5.0,0.0,1.0,1.72,4.07,4.49,1.71,4.07,4.31,2.82,0.0,0.0,1.0
2021-09-18,17:30:00,St. Gilloise,Waregem,2.0,1.0,0.0,0.0,D,20.0,11.0,6.0,5.0,19.0,13.0,11.0,4.0,2.0,2.0,0.0,1.0,1.22,6.61,11.35,1.22,6.5,11.37,2.89,0.0,0.0,1.0
2021-09-18,15:15:00,Oostende,Beerschot VA,3.0,1.0,2.0,0.0,H,18.0,12.0,12.0,4.0,20.0,11.0,8.0,5.0,4.0,2.0,0.0,0.0,1.75,3.99,4.43,1.75,3.91,4.29,2.17,0.0,0.0,1.0
2021-09-17,19:45:00,Cercle Brugge,Eupen,1.0,2.0,1.0,1.0,D,12.0,14.0,3.0,8.0,10.0,17.0,4.0,5.0,2.0,3.0,0.0,0.0,2.17,3.56,3.41,2.11,3.52,3.33,1.98,1.0,0.0,0.0
2021-09-13,19:00:00,Beerschot VA,St Truiden,0.0,1.0,0.0,1.0,A,14.0,6.0,2.0,3.0,14.0,18.0,5.0,1.0,4.0,3.0,0.0,0.0,2.48,3.43,2.73,2.47,3.45,2.71,2.01,1.0,0.0,0.0
2021-09-12,20:00:00,Genk,St. Gilloise,1.0,1.0,0.0,0.0,D,17.0,17.0,5.0,7.0,8.0,13.0,6.0,4.0,1.0,1.0,0.0,1.0,2.3,3.88,2.89,2.24,3.69,2.89,2.39,0.0,1.0,0.0
2021-09-12,20:00:00,Oud-Heverlee Leuven,Kortrijk,2.0,1.0,0.0,0.0,D,17.0,15.0,5.0,8.0,8.0,19.0,3.0,4.0,2.0,6.0,0.0,1.0,2.66,3.65,2.57,2.62,3.59,2.48,2.3,0.0,0.0,1.0
2021-09-12,17:30:00,Seraing,Standard,0.0,1.0,0.0,1.0,A,19.0,7.0,6.0,3.0,15.0,16.0,8.0,2.0,4.0,7.0,0.0,1.0,3.53,3.59,2.0,3.46,3.61,2.0,2.08,1.0,0.0,0.0
2021-09-12,15:00:00,Gent,Charleroi,2.0,3.0,1.0,2.0,A,23.0,13.0,10.0,4.0,7.0,18.0,13.0,3.0,2.0,5.0,0.0,1.0,1.59,4.25,5.38,1.58,4.24,5.11,2.31,1.0,0.0,0.0
2021-09-12,12:30:00,Anderlecht,Mechelen,7.0,2.0,1.0,1.0,D,15.0,8.0,9.0,3.0,9.0,5.0,5.0,3.0,1.0,0.0,0.0,0.0,1.61,4.18,4.79,1.66,4.08,4.65,2.36,0.0,0.0,1.0
2021-09-11,17:30:00,Waregem,Cercle Brugge,2.0,4.0,1.0,0.0,H,4.0,17.0,2.0,8.0,13.0,7.0,2.0,8.0,1.0,2.0,1.0,0.0,2.44,3.63,2.67,2.4,3.56,2.73,2.31,1.0,0.0,0.0
2021-09-11,15:15:00,Eupen,Antwerp,0.0,1.0,0.0,0.0,D,17.0,14.0,4.0,6.0,8.0,9.0,7.0,5.0,2.0,5.0,0.0,0.0,2.58,3.71,2.48,2.58,3.66,2.49,2.36,1.0,0.0,0.0
2021-09-10,19:45:00,Club Brugge,Oostende,3.0,0.0,1.0,0.0,H,31.0,4.0,7.0,2.0,11.0,14.0,10.0,4.0,0.0,5.0,0.0,1.0,1.35,5.34,9.26,1.34,5.2,8.15,2.66,0.0,0.0,1.0
2021-08-29,20:00:00,Oostende,Waregem,0.0,2.0,0.0,1.0,A,22.0,12.0,3.0,6.0,13.0,17.0,11.0,1.0,5.0,3.0,0.0,0.0,1.8,3.6,4.8,1.81,3.65,4.29,2.6,1.0,0.0,0.0
2021-08-29,17:30:00,Genk,Anderlecht,1.0,0.0,0.0,0.0,D,12.0,16.0,3.0,0.0,9.0,8.0,3.0,7.0,1.0,5.0,0.0,0.0,2.26,3.28,3.43,2.25,3.22,3.26,2.1,0.0,0.0,1.0
2021-08-29,15:00:00,Antwerp,Oud-Heverlee Leuven,2.0,2.0,2.0,0.0,H,14.0,22.0,6.0,6.0,8.0,10.0,7.0,13.0,4.0,4.0,0.0,1.0,1.59,3.98,6.09,1.61,3.97,5.41,2.58,0.0,1.0,0.0
2021-08-29,12:30:00,Gent,Club Brugge,6.0,1.0,3.0,0.0,H,11.0,7.0,6.0,3.0,18.0,12.0,1.0,6.0,2.0,2.0,0.0,0.0,3.21,3.28,2.37,3.13,3.24,2.31,2.11,0.0,0.0,1.0
2021-08-28,19:45:00,St. Gilloise,Standard,4.0,0.0,2.0,0.0,H,16.0,10.0,4.0,0.0,10.0,17.0,2.0,2.0,1.0,5.0,0.0,0.0,1.75,3.76,4.9,1.76,3.69,4.51,2.19,0.0,0.0,1.0
2021-08-28,17:30:00,Cercle Brugge,St Truiden,0.0,1.0,0.0,1.0,A,24.0,7.0,6.0,2.0,8.0,12.0,9.0,1.0,1.0,2.0,0.0,1.0,2.05,3.84,3.43,2.07,3.58,3.37,1.89,1.0,0.0,0.0
2021-08-28,17:30:00,Eupen,Seraing,1.0,2.0,0.0,0.0,D,15.0,9.0,2.0,4.0,8.0,5.0,7.0,1.0,3.0,1.0,0.0,0.0,1.69,4.06,4.85,1.68,3.99,4.62,2.29,1.0,0.0,0.0
2021-08-28,15:15:00,Charleroi,Beerschot VA,5.0,2.0,1.0,0.0,H,24.0,6.0,10.0,3.0,15.0,11.0,3.0,5.0,2.0,5.0,0.0,2.0,1.74,4.31,4.27,1.74,3.98,4.28,2.05,0.0,0.0,1.0
2021-08-27,19:45:00,Kortrijk,Mechelen,2.0,2.0,0.0,2.0,A,9.0,13.0,5.0,4.0,9.0,20.0,5.0,7.0,2.0,3.0,0.0,0.0,2.48,3.35,3.02,2.45,3.33,2.86,2.26,0.0,1.0,0.0
2021-08-22,20:00:00,Mechelen,St. Gilloise,3.0,1.0,1.0,1.0,D,12.0,13.0,4.0,5.0,22.0,12.0,6.0,7.0,2.0,3.0,0.0,0.0,3.6,3.55,2.08,3.45,3.51,2.04,2.22,0.0,0.0,1.0
2021-08-22,17:30:00,Club Brugge,Beerschot VA,3.0,2.0,2.0,1.0,H,13.0,9.0,5.0,4.0,10.0,16.0,8.0,1.0,3.0,6.0,1.0,1.0,1.19,7.33,14.43,1.19,6.85,13.7,2.75,0.0,0.0,1.0
2021-08-22,15:00:00,Waregem,Charleroi,2.0,2.0,1.0,1.0,D,20.0,17.0,7.0,4.0,10.0,9.0,8.0,6.0,2.0,1.0,0.0,0.0,2.99,3.74,2.29,2.88,3.57,2.3,2.21,0.0,1.0,0.0
2021-08-21,19:45:00,St Truiden,Kortrijk,0.0,2.0,0.0,1.0,A,24.0,11.0,4.0,2.0,16.0,6.0,6.0,7.0,3.0,3.0,0.0,0.0,2.76,3.08,2.84,2.69,3.09,2.72,1.83,1.0,0.0,0.0
2021-08-21,17:30:00,Oud-Heverlee Leuven,Eupen,1.0,4.0,0.0,2.0,A,14.0,21.0,6.0,8.0,8.0,12.0,2.0,6.0,2.0,3.0,0.0,0.0,2.36,3.9,2.79,2.35,3.67,2.73,2.26,1.0,0.0,0.0
2021-08-21,15:15:00,Seraing,Cercle Brugge,2.0,1.0,0.0,1.0,A,10.0,9.0,5.0,5.0,14.0,20.0,5.0,3.0,2.0,3.0,0.0,0.0,2.92,3.48,2.45,2.83,3.4,2.4,1.94,0.0,0.0,1.0
2021-08-20,19:45:00,Standard,Oostende,1.0,0.0,0.0,0.0,D,17.0,8.0,5.0,1.0,13.0,19.0,6.0,3.0,4.0,4.0,0.0,1.0,1.93,3.93,3.81,1.91,3.77,3.67,2.62,0.0,0.0,1.0
2021-08-15,20:00:00,Waregem,Club Brugge,0.0,4.0,0.0,1.0,A,3.0,20.0,1.0,11.0,8.0,10.0,3.0,7.0,2.0,4.0,0.0,1.0,6.08,4.75,1.49,5.87,4.6,1.48,2.57,1.0,0.0,0.0
2021-08-15,17:30:00,Cercle Brugge,Anderlecht,1.0,2.0,1.0,2.0,A,8.0,17.0,2.0,6.0,9.0,11.0,7.0,7.0,2.0,0.0,0.0,0.0,3.99,3.55,1.97,3.86,3.52,1.94,1.86,1.0,0.0,0.0
2021-08-15,15:00:00,Gent,Mechelen,2.0,0.0,1.0,0.0,H,20.0,6.0,8.0,3.0,10.0,11.0,13.0,2.0,2.0,2.0,0.0,0.0,1.82,3.66,4.58,1.8,3.66,4.3,2.52,0.0,0.0,1.0
2021-08-15,12:30:00,Beerschot VA,Standard,0.0,1.0,0.0,0.0,D,14.0,8.0,4.0,1.0,16.0,14.0,3.0,3.0,2.0,1.0,0.0,0.0,3.63,3.73,2.02,3.54,3.64,1.98,2.18,1.0,0.0,0.0
2021-08-14,19:45:00,Genk,Oud-Heverlee Leuven,4.0,0.0,1.0,0.0,H,21.0,15.0,8.0,6.0,11.0,15.0,7.0,6.0,1.0,4.0,0.0,0.0,1.48,4.28,7.34,1.48,4.33,6.53,2.69,0.0,0.0,1.0
2021-08-14,17:30:00,Eupen,St Truiden,2.0,1.0,1.0,0.0,H,8.0,18.0,5.0,5.0,18.0,10.0,5.0,8.0,4.0,2.0,0.0,0.0,2.01,3.91,3.49,1.98,3.75,3.46,2.07,0.0,0.0,1.0
2021-08-14,17:30:00,Seraing,Oostende,2.0,3.0,1.0,0.0,H,10.0,12.0,3.0,7.0,7.0,17.0,3.0,6.0,4.0,5.0,0.0,1.0,3.5,3.92,2.0,3.41,3.72,2.0,2.23,1.0,0.0,0.0
2021-08-14,15:15:00,St. Gilloise,Kortrijk,2.0,0.0,1.0,0.0,H,24.0,2.0,8.0,2.0,11.0,20.0,10.0,2.0,0.0,6.0,0.0,1.0,1.66,4.22,4.95,1.65,4.02,4.87,2.02,0.0,0.0,1.0
2021-08-13,19:45:00,Charleroi,Antwerp,1.0,1.0,0.0,1.0,A,23.0,10.0,7.0,7.0,6.0,6.0,12.0,1.0,1.0,2.0,0.0,0.0,2.65,3.5,2.71,2.57,3.42,2.65,2.05,0.0,1.0,0.0
2021-08-08,20:00:00,Oostende,Gent,1.0,0.0,0.0,0.0,D,7.0,13.0,3.0,0.0,10.0,9.0,6.0,6.0,3.0,1.0,0.0,0.0,3.7,3.85,1.96,3.53,3.71,1.96,2.27,0.0,0.0,1.0
2021-08-08,17:30:00,Anderlecht,Seraing,3.0,0.0,0.0,0.0,D,19.0,4.0,7.0,1.0,14.0,13.0,8.0,2.0,2.0,2.0,0.0,1.0,1.38,5.12,7.9,1.38,4.93,7.38,2.36,0.0,0.0,1.0
2021-08-08,15:00:00,Oud-Heverlee Leuven,Charleroi,1.0,1.0,0.0,1.0,A,21.0,21.0,4.0,9.0,6.0,13.0,7.0,9.0,1.0,1.0,0.0,0.0,2.69,3.69,2.53,2.65,3.52,2.48,2.08,0.0,1.0,0.0
2021-08-08,12:30:00,Standard,Antwerp,2.0,5.0,0.0,2.0,A,20.0,12.0,9.0,6.0,11.0,16.0,9.0,1.0,3.0,5.0,0.0,0.0,2.31,3.4,3.22,2.26,3.36,3.07,1.94,1.0,0.0,0.0
2021-08-07,19:45:00,Kortrijk,Genk,1.0,2.0,1.0,0.0,H,8.0,17.0,3.0,6.0,7.0,5.0,4.0,4.0,1.0,3.0,0.0,0.0,3.4,3.71,2.1,3.33,3.62,2.05,2.2,1.0,0.0,0.0
2021-08-07,17:30:00,Mechelen,Eupen,1.0,3.0,1.0,0.0,H,15.0,16.0,4.0,4.0,6.0,11.0,7.0,3.0,0.0,2.0,0.0,0.0,1.78,4.38,4.0,1.76,4.08,4.01,2.35,1.0,0.0,0.0
